incumbent,lb,time,rank
1.3638839345377495e6, 1.3438362095011508e6, 282.4966678619385, 1.0
1.3638839345377497e6, 1.3438362095011508e6, 282.49966049194336, 0.0
1.3638675638011529e6, 1.3438362095011508e6, 294.5883369445801, 1.0
1.363826592091591e6, 1.3438362095011508e6, 309.9143600463867, 1.0
1.3638254492897834e6, 1.3438362095011508e6, 312.4615478515625, 1.0
1.3638254492897836e6, 1.3438362095011508e6, 312.464542388916, 0.0
1.363821742119471e6, 1.3438362095011508e6, 341.02717208862305, 1.0
1.3638217421209482e6, 1.3438362095011508e6, 367.0216693878174, 1.0
1.363821742119471e6, 1.3438362095011508e6, 367.02266693115234, 0.0
1.3638217421209482e6, 1.3438362095011508e6, 444.60124015808105, 1.0
1.363821742119471e6, 1.3438362095011508e6, 444.602237701416, 0.0
1.3632052879536203e6, 1.3438362095011508e6, 507.0482711791992, 1.0
1.3630970289848049e6, 1.3438362095011508e6, 515.9574508666992, 1.0
1.363097028984805e6, 1.3438362095011508e6, 515.9604415893555, 0.0
1.3615314631410046e6, 1.3438362095011508e6, 520.3307590484619, 1.0
1.361531463141005e6, 1.3438362095011508e6, 520.3337478637695, 0.0
1.3615190900905344e6, 1.3438362095011508e6, 524.1944255828857, 1.0
1.3615190900905346e6, 1.3438362095011508e6, 524.1974201202393, 0.0
1.3615065398747118e6, 1.3438362095011508e6, 524.2133750915527, 1.0
1.361506539874712e6, 1.3438362095011508e6, 524.2163677215576, 0.0
1.3606008135521861e6, 1.3438362095011508e6, 537.011157989502, 1.0
1.3606008135521866e6, 1.3438362095011508e6, 537.0141487121582, 0.0
1.3602679298867697e6, 1.3438362095011508e6, 542.7448272705078, 1.0
1.3602679298867695e6, 1.3438362095011508e6, 542.7478199005127, 0.0
1.3602307781536872e6, 1.3438362095011508e6, 565.8670043945312, 1.0
1.360230778153687e6, 1.3438362095011508e6, 565.8699951171875, 0.0
1.359925692380597e6, 1.3438362095011508e6, 594.5862159729004, 1.0
1.359573377253389e6, 1.3438362095011508e6, 626.3153800964355, 1.0
1.3595733772533892e6, 1.3438362095011508e6, 626.3193683624268, 0.0
1.359573377253389e6, 1.3438362095011508e6, 747.8105297088623, 0.0
1.359573377253389e6, 1.343836760570154e6, 760.5744037628174, 0.0
1.359573377253389e6, 1.343836774190344e6, 763.324052810669, 0.0
1.359573377253389e6, 1.3438368705787684e6, 764.1069602966309, 0.0
1.359573377253389e6, 1.343836885682268e6, 767.6584625244141, 0.0
1.359573377253389e6, 1.3438368870368847e6, 768.2957592010498, 0.0
1.359573377253389e6, 1.3438368870369026e6, 770.8708724975586, 0.0
1.359573377253389e6, 1.3438370834739234e6, 782.0190658569336, 0.0
1.359573377253389e6, 1.343838439831732e6, 787.642032623291, 0.0
1.359573377253389e6, 1.3438389933936263e6, 787.6440258026123, 0.0
1.359573377253389e6, 1.343839506772917e6, 804.7423095703125, 0.0
1.359573377253389e6, 1.3438396239473158e6, 854.7286567687988, 0.0
1.359573377253389e6, 1.343840264347252e6, 885.8604183197021, 0.0
1.359573377253389e6, 1.3439643358042848e6, 896.157886505127, 0.0
1.359573377253389e6, 1.343964338482757e6, 898.867639541626, 0.0
1.359573377253389e6, 1.3439645908345387e6, 901.5444831848145, 0.0
1.359573377253389e6, 1.3439652890635338e6, 906.0853404998779, 0.0
1.359573377253389e6, 1.3439658729254457e6, 906.0853404998779, 0.0
1.359573377253389e6, 1.3439658832527637e6, 906.7385959625244, 0.0
1.359573377253389e6, 1.3439660869364333e6, 906.7385959625244, 0.0
1.3594657925123132e6, 1.3439660869364333e6, 1175.3284492492676, 1.0
1.3594657925123135e6, 1.3439660869364333e6, 1175.3324375152588, 0.0
1.3594353609853853e6, 1.3439660869364333e6, 1652.9892978668213, 1.0
1.3594353609853855e6, 1.3439660869364333e6, 1652.9932880401611, 0.0
1.3594353464141963e6, 1.3439660869364333e6, 1660.7964248657227, 1.0
1.3593026531667232e6, 1.3439660869364333e6, 2044.7169132232666, 1.0
1.3592257505539835e6, 1.3439660869364333e6, 2065.1522731781006, 1.0
1.3592255480134392e6, 1.3439660869364333e6, 2083.913112640381, 1.0
1.3592255480134394e6, 1.3439660869364333e6, 2083.916103363037, 0.0
1.3592255133030466e6, 1.3439660869364333e6, 2083.936050415039, 1.0
1.3592254110397382e6, 1.3439660869364333e6, 2172.9939289093018, 1.0
1.3592254110397385e6, 1.3439660869364333e6, 2172.9979190826416, 0.0
1.3592254109196526e6, 1.3439660869364333e6, 2192.59153175354, 1.0
1.3592254110397385e6, 1.3439660869364333e6, 2192.59352684021, 0.0
1.3592254109196528e6, 1.3439660869364333e6, 2220.486946105957, 1.0
1.3592254110397385e6, 1.3439660869364333e6, 2220.4879417419434, 0.0
1.3592025077387318e6, 1.3439660869364333e6, 2275.6015815734863, 1.0
1.3591953464546066e6, 1.3439660869364333e6, 2753.5566444396973, 1.0
1.3591953464546066e6, 1.3439662188857764e6, 2918.1605319976807, 0.0
1.3591953464546066e6, 1.3439662188857852e6, 2918.1625270843506, 0.0
1.3582565208066301e6, 1.3439662188857852e6, 3520.68452835083, 0.0
1.3581697741167455e6, 1.3439662188857852e6, 3520.6885166168213, 0.0
1.3579019517184508e6, 1.3439662188857852e6, 3520.693504333496, 0.0
1.3567013757715584e6, 1.3439662188857852e6, 3520.699487686157, 0.0
1.3567013757715584e6, 1.3439662188857852e6, 3600.0, 0.0
